    date	time	kind	url
2022-04-02	00:00:00	Bookmark	http://www.argmin.net 
2022-04-02	00:00:00	Bookmark	http://www.unofficialmysqlguide.com 
2022-04-02	00:00:00	Bookmark	https://2020.stateofcss.com/en-US/ 
2022-04-02	00:00:00	Bookmark	https://alvarezquanttrading.com/blog/ 
2022-04-02	00:00:00	Bookmark	https://austingwalters.com 
2022-04-02	00:00:00	Bookmark	https://bayesiancomputationbook.com/welcome.html 
2022-04-02	00:00:00	Bookmark	https://bayesoptbook.com 
2022-04-02	00:00:00	Bookmark	https://ben.bolte.cc 
2022-04-02	00:00:00	Bookmark	https://blog.ephorie.de 
2022-04-02	00:00:00	Bookmark	https://blog.ephorie.de 
2022-04-02	00:00:00	Bookmark	https://blog.thinknewfound.com 
2022-04-02	00:00:00	Bookmark	https://blog.thinknewfound.com 
2022-04-02	00:00:00	Bookmark	https://blog.yoshuawuyts.com 
2022-04-02	00:00:00	Bookmark	https://bytebuddy.net/#/ 
2022-04-02	00:00:00	Bookmark	https://calculatedcontent.com 
2022-04-02	00:00:00	Bookmark	https://cloudsecdocs.com/#the-rationale 
2022-04-02	00:00:00	Bookmark	https://cryptopals.com 
2022-04-02	00:00:00	Bookmark	https://csstracking.dev 
2022-04-02	00:00:00	Bookmark	https://datascienceathome.com 
2022-04-02	00:00:00	Bookmark	https://david-salazar.github.io 
2022-04-02	00:00:00	Bookmark	https://degoes.net/articles/ 
2022-04-02	00:00:00	Bookmark	https://developer.chrome.com 
2022-04-02	00:00:00	Bookmark	https://developer.mozilla.org/en-US/ 
2022-04-02	00:00:00	Bookmark	https://developers.google.com 
2022-04-02	00:00:00	Bookmark	https://developers.redhat.com 
2022-04-02	00:00:00	Bookmark	https://dl.acm.org 
2022-04-02	00:00:00	Bookmark	https://doar-e.github.io 
2022-04-02	00:00:00	Bookmark	https://eli.thegreenplace.net 
2022-04-02	00:00:00	Bookmark	https://en.bem.info 
2022-04-02	00:00:00	Bookmark	https://en.bem.info 
2022-04-02	00:00:00	Bookmark	https://eugeneyan.com/writing/ 
2022-04-02	00:00:00	Bookmark	https://evilmartians.com/chronicles 
2022-04-02	00:00:00	Bookmark	https://fabiandablander.com 
2022-04-02	00:00:00	Bookmark	https://floitsch.blogspot.com 
2022-04-02	00:00:00	Bookmark	https://learnopengl.com 
2022-04-02	00:00:00	Bookmark	https://livebook.manning.com 
2022-04-02	00:00:00	Bookmark	https://mbmlbook.com 
2022-04-02	00:00:00	Bookmark	https://mimic.mit.edu 
2022-04-02	00:00:00	Bookmark	https://mlcourse.ai/book/index.html 
2022-04-02	00:00:00	Bookmark	https://mml-book.github.io 
2022-04-02	00:00:00	Bookmark	https://nssdeviations.com 
2022-04-02	00:00:00	Bookmark	https://openpaymentsdata.cms.gov 
2022-04-02	00:00:00	Bookmark	https://plaintext-productivity.net 
2022-04-02	00:00:00	Bookmark	https://projectlearn.io 
2022-04-02	00:00:00	Bookmark	https://quantpedia.com 
2022-04-02	00:00:00	Bookmark	https://refactoring.guru 
2022-04-02	00:00:00	Bookmark	https://setosa.io/#/ 
2022-04-02	00:00:00	Bookmark	https://sre.google 
2022-04-02	00:00:00	Bookmark	https://sre.google 
2022-04-02	00:00:00	Bookmark	https://stateofcss.com 
2022-04-02	00:00:00	Bookmark	https://web.dev 
2022-04-02	00:00:00	Bookmark	https://wiki.postgresql.org/wiki/Main_Page 
2022-04-02	00:00:00	Bookmark	https://www.azul.com 
2022-04-02	00:00:00	Bookmark	https://www.dynamicyield.com/articles/ 
2022-04-02	00:00:00	Bookmark	https://www.elastic.co/blog/ 
2022-04-02	00:00:00	Bookmark	https://www.evanjones.ca/chronological.html 
2022-04-02	00:00:00	Bookmark	https://www.investopedia.com 
2022-04-02	00:00:00	Bookmark	https://www.superdatascience.com/podcast 
2022-04-02	00:00:00	Bookmark	https://www.trickster.dev 
2022-04-02	00:00:00	Bookmark	https://www.whizlabs.com 
2022-04-02	00:00:00	Bookmark	https://www.wikipedia.org 
2022-04-02	00:00:00	Good	https://candost.blog/bias-towards-action/ 
2022-04-02	00:00:00	Good	https://candost.blog/the-decision-making-pendulum/ 
2022-04-02	00:00:00	Premium	https://www.youtube.com/watch?v=O85OWBJ2ayo 
2022-04-02	00:00:00	Tool	http://databaseanswers.org 
2022-04-02	00:00:00	Tool	http://mypy-lang.org 
2022-04-02	00:00:00	Tool	http://pyro.ai 
2022-04-02	00:00:00	Tool	http://timeseriesclassification.com 
2022-04-02	00:00:00	Tool	http://www.gevent.org 
2022-04-02	00:00:00	Tool	http://www.quartz-scheduler.org 
2022-04-02	00:00:00	Tool	https://dask.org 
2022-04-02	00:00:00	Tool	https://data.gov 
2022-04-02	00:00:00	Tool	https://databricks.com 
2022-04-02	00:00:00	Tool	https://datasetsearch.research.google.com 
2022-04-02	00:00:00	Tool	https://dcos.io 
2022-04-02	00:00:00	Tool	https://deepchecks.com 
2022-04-02	00:00:00	Tool	https://devtoys.app 
2022-04-02	00:00:00	Tool	https://distribution-explorer.github.io 
2022-04-02	00:00:00	Tool	https://docs.pymc.io/en/v3/ 
2022-04-02	00:00:00	Tool	https://docs.ray.io/en/latest/ 
2022-04-02	00:00:00	Tool	https://docs.stackify.com 
2022-04-02	00:00:00	Tool	https://druid.apache.org 
2022-04-02	00:00:00	Tool	https://egraphs-good.github.io 
2022-04-02	00:00:00	Tool	https://eicu-crd.mit.edu 
2022-04-02	00:00:00	Tool	https://eicu-crd.mit.edu 
2022-04-02	00:00:00	Tool	https://eli5.readthedocs.io/en/latest/ 
2022-04-02	00:00:00	Tool	https://emojipedia.org 
2022-04-02	00:00:00	Tool	https://en.bem.info 
2022-04-02	00:00:00	Tool	https://epistasislab.github.io/tpot/ 
2022-04-02	00:00:00	Tool	https://exercism.org 
2022-04-02	00:00:00	Tool	https://fauna.com 
2022-04-02	00:00:00	Tool	https://fbinfer.com 
2022-04-02	00:00:00	Tool	https://featuretools.alteryx.com/en/stable/ 
2022-04-02	00:00:00	Tool	https://geopandas.org/en/stable/ 
2022-04-02	00:00:00	Tool	https://github.com/trang1618/treeheatr 
2022-04-02	00:00:00	Tool	https://gitmoji.dev 
2022-04-02	00:00:00	Tool	https://grafana.com 
2022-04-02	00:00:00	Tool	https://graph-tool.skewed.de 
2022-04-02	00:00:00	Tool	https://greatexpectations.io 
2022-04-02	00:00:00	Tool	https://heaphero.io 
2022-04-02	00:00:00	Tool	https://hubot.github.com 
2022-04-02	00:00:00	Tool	https://hydra.cc 
2022-04-02	00:00:00	Tool	https://hyperlearn.readthedocs.io/en/latest/ 
2022-04-02	00:00:00	Tool	https://karateclub.readthedocs.io/en/latest/ 
2022-04-02	00:00:00	Tool	https://kedro.readthedocs.io/en/stable/ 
2022-04-02	00:00:00	Tool	https://kolaente.dev 
2022-04-02	00:00:00	Tool	https://kroki.io 
2022-04-02	00:00:00	Tool	https://lacava.github.io/few/ 
2022-04-02	00:00:00	Tool	https://lighthouse-metrics.com 
2022-04-02	00:00:00	Tool	https://liquibase.org 
2022-04-02	00:00:00	Tool	https://liquibase.org 
2022-04-02	00:00:00	Tool	https://mathworld.wolfram.com 
2022-04-02	00:00:00	Tool	https://mc-stan.org 
2022-04-02	00:00:00	Tool	https://metaflow.org 
2022-04-02	00:00:00	Tool	https://mimic.mit.edu 
2022-04-02	00:00:00	Tool	https://mlcontests.com 
2022-04-02	00:00:00	Tool	https://mlcontests.com 
2022-04-02	00:00:00	Tool	https://mlflow.org 
2022-04-02	00:00:00	Tool	https://neptune.ai 
2022-04-02	00:00:00	Tool	https://nlopt.readthedocs.io/en/latest/ 
2022-04-02	00:00:00	Tool	https://nodesource.com 
2022-04-02	00:00:00	Tool	https://openpaymentsdata.cms.gov 
2022-04-02	00:00:00	Tool	https://optuna.readthedocs.io/en/stable/ 
2022-04-02	00:00:00	Tool	https://osmnx.readthedocs.io/en/stable/ 
2022-04-02	00:00:00	Tool	https://paperswithcode.com 
2022-04-02	00:00:00	Tool	https://paperswithcode.com 
